"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","explicit"
"Can't Nobody Love You",214,"1ovGm2RHnWlTmbbtIxd2f8",0.599,0.348,5,0.698,1,0.03,0.692,0,0.107,0.448,0.4211,0.0765,3,0.1735,9,1,0
"Safe As Milk - Take 5",139,"5GgGWSl5gnwV7UyFaqtdNS",0.486,0.802,9,0.7273,0,0.0572,0.017,0.334,0.154,0.742,0.5304,0.1381,4,0.1858,7,0,0
"Perfume de Gardenia",502,"7KsUqZAc3cEPgugtGGDUQ6",0.34,0.613,4,0.7765,0,0.0279,0.168,0,0.095,0.628,0.8295,0.1128,4,0.1448,10,0,0
"E's Flat Ah's Flat Too - Alternative; Take",77,"5tQxUJeVBDsRbpy4rYXLEf",0.394,0.611,8,0.698,1,0.0694,0.614,0.027,0.108,0.773,0.6481,0.2386,4,0.2072,19,0,0
"Monster Mash",400,"0xxZY5C9xxij3D1HkzbnfC",0.541,0.504,11,0.6135,0,0.457,0.375,0,0.421,0.707,0.315,0.1002,4,0.1838,6,0,0
"Here I Am",264,"53QdLR7B8sP1O4AUvHEjdF",0.367,0.181,11,0.5186,1,0.0318,0.888,0,0.177,0.27,0.5017,0.0924,4,0.1963,7,1,0
"Berimbau (Ritmo de Capoeira)",494,"46dopnL4KHTB3tBnOse8bd",0.717,0.458,4,0.7233,0,0.0273,0.8,0.0029,0.116,0.69,0.4316,0.0882,4,0.1486,8,0,0
"Italian Concerto in F Major, BWV 971: I. - - Remastered",432,"4dtkq5oDUONkQeF08XNfcC",0.379,0.313,2,0.4763,0,0.0397,0.99,0.864,0.0909,0.927,0.4415,0.1356,4,0.1432,14,0,0
"Chip Chip",651,"1OpLpcfXXLkd5mKdKd08Nt",0.657,0.592,1,0.6879,1,0.0577,0.661,0,0.36,0.961,0.6223,0.0686,4,0.1382,9,1,0
"Take A Letter Maria",1425,"70V9otkdkxxiRjrdiHk6CO",0.582,0.5,2,0.6683,1,0.0459,0.636,0,0.134,0.971,0.7379,0.083,4,0.1252,10,1,0
"Eles - Remastered 2006",9,"6SZsceB7m0T9MLPxXi2mLQ",0.547,0.555,0,0.7502,0,0.111,0.0575,6e-04,0.255,0.67,0.3986,0.156,4,0,0,0,0
"Out Of Left Field",97,"5mxsx8oRXAXH9Hs0SvgMvW",0.396,0.252,11,0.66,1,0.0298,0.678,2e-04,0.164,0.217,0.5487,0.1129,3,0.1482,10,1,0
"Somebody (Somewhere) Needs You",1080,"4zcfNc9jBdX9BPqXzqPSZi",0.645,0.547,3,0.6984,1,0.0332,0.586,0,0.138,0.906,0.6199,0.0752,4,0.0854,10,1,0
"Cry Baby",677,"6BiQOxPWVZvum3BZ2Bd4a7",0.48,0.405,10,0.6924,1,0.0372,0.497,0,0.196,0.668,0.7022,0.109,3,0.0893,8,1,0
"Trouble In Mind",88,"148uYmn7Ua5SRTlgveflqE",0.66,0.443,2,0.6999,1,0.0736,0.692,0,0.839,0.617,0.5315,0.0886,4,0.1156,9,1,0
"Turn On Your Love Light",1429,"4KLxv1kzZobz0WaLj0Anrt",0.511,0.935,9,0.7832,1,0.142,0.378,0,0.0829,0.685,0.8106,0.0657,4,0.1281,7,1,0
"Nocturnes, Op. 15: No. 2 in F-Sharp Major",816,"46PvLHR7XLma4oDjQ9ia6p",0.259,0.0336,6,0.3914,1,0.0394,0.992,0.821,0.111,0.0702,0.3405,0.1275,4,0.095,12,0,0
"Twenty Four Hours From Tulsa",132,"5FxPUjVlH62XfPoa1UrFWA",0.467,0.615,7,0.763,1,0.0348,0.733,0,0.384,0.714,0.3635,0.0912,4,0.0914,9,1,0
"Skinny Legs And All",229,"69gTnRx9jt23FdlaHlg2Sn",0.601,0.394,7,0.5722,1,0.0721,0.718,0.0018,0.705,0.824,0.6005,0.0995,4,0.1914,9,1,0
"Mucho Corazón",190,"4viOVaGu0TJKXdb4FjqlDA",0.278,0.377,7,0.6582,1,0.0524,0.592,0,0.131,0.446,0.7629,0.103,1,0.0977,10,0,0
"Devolva-Me",186,"41AB1hd9QTiCiuHfKZpQH4",0.675,0.582,5,0.7456,1,0.0303,0.314,7e-04,0.173,0.401,0.5346,0.0761,4,0.2863,7,0,0
"The Weight",150,"7GYCzHGDUlpe0mH3mWSyNZ",0.6,0.685,10,0.749,1,0.0441,0.45,0,0.0718,0.571,0.3657,0.0951,4,0.1312,11,1,0
"In The Middle Of A Heartache",1147,"29Oy5JtYzFvBiSzn6wXTce",0.482,0.273,9,0.7194,1,0.0286,0.883,0,0.0709,0.38,0.5037,0.0782,4,0.1495,7,1,0
"Six Man Band",523,"0egyPTge6rsBOWIgDlsSz7",0.569,0.394,2,0.5422,0,0.0345,0.25,0.0011,0.0601,0.629,0.5375,0.0633,4,0.1046,9,1,0
"Il te suffisait que je t'aime",52,"7bTB9mGAKqwx07VhQAvbFF",0.491,0.324,0,0.6691,0,0.0339,0.841,0,0.191,0.489,0.4442,0.0981,4,0.1573,9,0,0
"You Mean Everything To Me",54,"18YPNs20cBfgqkY8YCJlOH",0.374,0.429,0,0.7512,0,0.0279,0.523,0,0.134,0.679,0.329,0.0789,4,0.0688,8,1,0
"Buscando La Melodía",38,"01omQGpu1s3xyf6KgbXyWq",0.658,0.556,10,0.7617,0,0.0307,0.828,0.006,0.256,0.849,0.5478,0.1413,4,0.2639,12,0,0
"Domingou",78,"1udf8DB8u1a2KeglnxKMk1",0.626,0.456,7,0.6861,1,0.0527,0.369,0,0.151,0.815,0.6419,0.0898,4,0.1451,9,0,0
"Friends",10,"0vKTQKH82qOthIyP4L9Tk9",0.544,0.362,2,0.7063,1,0.0276,0.31,1e-04,0.11,0.642,0.5784,0.0759,3,0.1757,9,1,0
"Foxey Lady",1432,"23MrkN7g6Q5U7GLIxNHN1B",0.507,0.847,1,0.7903,0,0.0411,0.0751,0.237,0.372,0.566,0.4512,0.1043,4,0.2328,8,1,0
"Si Me Dices Que Sí",98,"6OgyMEjHYsrNcYrRCCdGvr",0.358,0.335,7,0.7589,1,0.0335,0.839,1e-04,0.0913,0.249,0.6819,0.099,1,0.1605,13,0,0
"Le Pese A Quien Le Pese",136,"77TSbIog5CaYgYSei57ri8",0.434,0.317,5,0.7882,1,0.0363,0.675,0,0.284,0.558,0.3882,0.0992,4,0.2172,8,0,0
"Our Love Is Drifting",398,"4TVjXQv8PHr0GEnWfILpaS",0.431,0.551,5,0.7284,1,0.0418,0.254,1e-04,0.24,0.549,0.5099,0.114,3,0.2825,10,0,0
"Lalena",86,"0FhwFjv6cZB61uunFTferl",0.341,0.178,11,0.5893,0,0.036,0.914,0,0.077,0.38,0.6364,0.0896,4,0.1514,8,1,0
"Ángel de Mi Vida - Angel of the Morning",29,"2sNmYSvlnGqBUNc2QNlH4L",0.263,0.453,4,0.7428,1,0.0276,0.513,0,0.399,0.496,0.4405,0.0854,4,0.1264,10,0,0
"Son Of Suzy Creamcheese",28,"7oN1J37AUxDGWh7oXuIhr7",0.517,0.578,9,0.7837,0,0.0314,0.0251,0,0.435,0.914,0.3915,0.0391,4,0.1109,5,0,0
"That's How Heartaches Are Made",650,"6pVJiHCsqp5supHsm5GAJk",0.582,0.674,8,0.6742,1,0.043,0.508,0,0.0664,0.947,0.3647,0.0893,4,0.1064,7,1,0
"Crescent",209,"4m2KaJ4OXKkPcCKe1wb2Pc",0.324,0.423,0,0.6879,0,0.0365,0.538,0,0.0892,0.384,0.2917,0.3069,4,0.2883,23,0,0
"Soy Loco Por Ti America - Remastered 2006",9,"5zitPHwFth0QZji0s7Q9uP",0.65,0.582,2,0.7853,1,0.207,0.138,0,0.0621,0.684,0.4395,0.12,4,0.1986,10,0,0
"Toda Ena Vida (Hasta Mañana)",38,"6W2tUaBcGItK8p4EwtJUpB",0.34,0.266,0,0.5961,0,0.0344,0.877,0,0.188,0.558,0.4868,0.0703,3,0.3303,4,0,0
"Tongue Tie Baby",102,"45L0jFlk3XsexPDwL776Wp",0.606,0.518,10,0.6859,1,0.356,0.695,0,0.39,0.822,0.6441,0.1279,4,0.1242,12,0,0
"Wildwood Days",199,"2RWuJ6vBEFqB2xfrAI5Aal",0.583,0.782,1,0.8165,1,0.0579,0.235,0,0.221,0.929,0.661,0.074,4,0.1335,9,1,0
"Cast Your Fate To The Wind",1434,"2Uyv4IymecQUPjKchJKC3R",0.449,0.141,8,0.4672,1,0.0407,0.782,0.235,0.116,0.311,0.5734,0.0963,4,0.0789,11,1,0
"Little Sister",353,"7xE8eB8QIND6BAbxyz5c2n",0.152,0.123,5,0.5387,1,0.0388,0.988,0.393,0.11,0.235,0.7227,0.1441,3,0.0688,14,0,0
"Rainha Do Xaxado",115,"6q1MfwwuX0xGTYPlnWKvg7",0.757,0.832,4,0.7385,1,0.0815,0.173,0,0.415,0.972,0.4776,0.0809,4,0.2128,9,0,0
"Come To Me",221,"25rfcLcczxo0vJHRaFwCkX",0.464,0.233,10,0.609,1,0.0432,0.84,0,0.145,0.562,0.8106,0.0851,3,0.1888,8,1,0
"People Get Ready",168,"6AeG6jSoAVbmUFO6LyYmBf",0.414,0.249,1,0.6462,1,0.0369,0.894,0,0.188,0.341,0.6552,0.0823,3,0.2802,4,1,0
"For The Love Of Ivy",196,"5sCiymtGHzbRkyAwwhlmPI",0.294,0.552,2,0.7,1,0.03,0.625,0,0.137,0.728,0.3556,0.1188,4,0.1047,9,1,0
"Danny Boy",1435,"3V9Vi3XfPmvC7mIUlr6VGG",0.311,0.0903,7,0.513,0,0.0314,0.936,0.0025,0.167,0.198,0.3137,0.1672,4,0.0856,16,1,0
"Vontade De Xaxá",115,"0lDw7yIiWfjsqYQucDoWGj",0.656,0.543,10,0.7664,1,0.0372,0.327,0,0.33,0.784,0.4806,0.0794,4,0.1898,8,0,0
"Bongo",43,"6lRJmYqFiEoC5m11ZWy94c",0.514,0.445,7,0.6961,1,0.0988,0.324,0.0639,0.0818,0.826,0.5758,0.0869,4,0.1844,6,0,0
"Pablo del Monte",33,"0a4Ikq7MOdXK6Wk6ARIxyW",0.498,0.22,0,0.6443,1,0.0367,0.706,0,0.526,0.695,0.5628,0.0911,3,0.0965,9,0,0
"Fikratchin with Menelik Wossenatchew",151,"0jedcvL13WbH185XDIIJ7q",0.655,0.115,3,0.5393,1,0.0989,0.937,0.0887,0.114,0.639,0.3425,0.0952,4,0.0834,8,0,0
"Symphony No. 3 in C Minor, Op. 78 ""Organ"": Maestoso",335,"402rNK8pgcupYSjxgQMV6q",0.123,0.148,0,0.6075,1,0.0333,0.771,0.827,0.651,0.245,0.2245,0.0418,4,0.1057,5,0,0
"Loving You Is Sweeter Than Ever",272,"4lFgJ8ZMAu8npJbNp2TpB8",0.53,0.616,5,0.7499,1,0.0378,0.107,0,0.0942,0.702,0.4543,0.0867,4,0.1185,8,1,0
"Sink The Bismark",986,"1wuRCnD6sLvs9YuIOlqqOj",0.679,0.546,3,0.6476,1,0.0729,0.648,0,0.057,0.964,0.5301,0.102,4,0.1589,12,1,0
"Coco Decente",418,"3A6gvxFWqboxbHLbaWOt0Z",0.494,0.707,7,0.7699,1,0.0487,0.506,0,0.207,0.964,0.4704,0.0622,4,0.1179,6,0,0
"Appalachian Spring: II. Allegro",259,"7vpL0VsR8wBGJ2vZKhxHNx",0.354,0.116,5,0.5049,1,0.0478,0.979,0.908,0.0721,0.181,0.676,0.0945,4,0.0874,9,0,0
"My Cherie",116,"6ssGZDVOXfKHoIQHoANSHW",0.2,0.351,8,0.7042,1,0.0307,0.913,0,0.269,0.283,0.4265,0.0771,3,0.145,9,1,0
"Don't Fence Me In",193,"6TEyr0YTzOU1gyu0Uugf8F",0.599,0.261,2,0.6614,1,0.0385,0.819,0,0.158,0.567,0.5497,0.0757,4,0.0972,9,0,0
"Night Time",105,"3cOM3Zc2w5y5tOaUZ4wj95",0.745,0.827,9,0.7365,1,0.0385,0.554,0,0.109,0.772,0.6416,0.1073,4,0.1073,10,1,0
"Triste",7,"66g84pXojzw5JNoWJ4SGFr",0.599,0.34,9,0.6057,1,0.0302,0.661,0.116,0.107,0.41,0.6123,0.0811,4,0.1274,9,0,0
"Quién Te Pregunto",136,"3XSQRV1bbGdVnnKK4eqtXM",0.589,0.36,4,0.7698,0,0.0278,0.757,0,0.401,0.462,0.4615,0.0672,4,0.1644,8,0,0
"Blue Velvet",152,"4QelFzhVgLomeQhvKrwM1S",0.376,0.246,10,0.7081,1,0.0286,0.862,0,0.155,0.282,0.3688,0.0853,1,0.1317,7,1,0
"Tous les garçons et les filles - Slow",76,"0Yg1hSAUgd2AAneReFOVzS",0.741,0.365,9,0.7126,1,0.0329,0.812,0.0096,0.144,0.888,0.4961,0.0975,3,0.1375,10,0,0
"Aida / Act 2: Marcia",213,"2iFiEltvfs8Fp4y6Cevbi9",0.307,0.32,5,0.575,0,0.0475,0.921,0.892,0.595,0.226,0.6837,0.2067,4,0.1454,19,0,0
"Como",136,"7kLr7Kd01tu2wQ5SU6nkri",0.569,0.377,7,0.7764,1,0.0259,0.624,0,0.198,0.358,0.4349,0.0518,4,0,2,0,0
"Andanca",516,"2PA6cn9cbflwXjBXwXxr4H",0.46,0.376,2,0.6522,1,0.0292,0.308,0,0.123,0.575,0.5125,0.1014,4,0.1582,11,0,0
"The Rain, The Park & Other Things",892,"5Ozv6hQIj20iX3nFfJCe8E",0.376,0.662,11,0.7303,1,0.0404,0.809,0.0013,0.683,0.691,0.6053,0.0953,4,0.1131,9,1,0
"The Ecstasy Of Gold",6,"6PrKZUXJPmBiobMN44yR8Y",0.134,0.474,9,0.6205,0,0.0518,0.826,0.58,0.195,0.133,0.4547,0.1071,4,0.1207,9,0,0
"La Primera Caricia",136,"1ayBd5sl2DGlsRJ0i6repn",0.27,0.517,10,0.8198,1,0.0301,0.338,0,0.337,0.591,0.7023,0.082,3,0.1594,7,0,0
"Tapioca Tundra",217,"0J50Q2cDZtUP3hXIJTddpa",0.414,0.708,9,0.7063,1,0.0466,0.559,0,0.34,0.718,0.76,0.0959,4,0.1065,10,1,0
"Coça Coça Lacerdinha",78,"6YGbe4Epc1ADqiobaewM8s",0.793,0.551,10,0.7217,1,0.117,0.885,0,0.278,0.974,0.6002,0.0643,4,0.087,6,0,0
"Humo",43,"594M4FJmVgCEsiaLbsymJV",0.621,0.57,7,0.643,1,0.0847,0.683,0.545,0.0944,0.762,0.447,0.0931,4,0.1188,8,0,0
"I'm Glad",139,"6vcF9napv3kwm8rSb4O2si",0.366,0.407,2,0.7028,1,0.0265,0.887,0.263,0.114,0.351,0.6828,0.1116,3,0.055,9,0,0
"Summer Wind",178,"2cI7j96n1rfv4RNKuri4or",0.437,0.363,5,0.7213,0,0.0283,0.369,0,0.178,0.52,0.4017,0.0916,4,0.1023,9,1,0
"Little Sunflower",278,"1caaPKXsfmGTT1t5Zcu243",0.541,0.186,9,0.4472,0,0.0324,0.787,0.914,0.0905,0.762,0.63,0.2764,4,0.2143,17,0,0
"Cara, Mia",427,"0Arrnl9EB7LtzPISpNBQQf",0.366,0.707,0,0.7169,1,0.046,0.29,0,0.505,0.525,0.5874,0.076,4,0.0905,5,1,0
"Avec",52,"6qHYY9sHsYxWDP9RKMbbkc",0.388,0.5,5,0.7523,0,0.035,0.609,0,0.0488,0.736,0.5558,0.0976,3,0.1559,10,0,0
"Yesterday's Dreams",272,"3JH5VID00XkKglEZMQTtYO",0.514,0.479,8,0.6315,1,0.0348,0.186,0,0.0862,0.652,0.5063,0.0912,3,0.1616,9,1,0
"Adeus Maria Fulô",277,"4bT69xsCgW2JG8Lr6yZYvR",0.667,0.92,10,0.8362,0,0.194,0.551,0,0.109,0.621,0.3854,0.0964,4,0.1761,4,0,0
"I'll Try Something New",518,"21m543vxwOjEI0ZaxBxptB",0.436,0.526,7,0.7331,0,0.0306,0.64,0,0.124,0.815,0.4988,0.0792,4,0.1289,6,1,0
"(BALLAD OF) THE HIP DEATH GODDESS",185,"1IQmZ2Hz0HEtb8rwXNci4i",0.536,0.718,11,0.7383,0,0.0309,0.00999,0.15,0.327,0.464,0.4841,0.2887,4,0.0666,23,0,0
"A Banca Do Distinto",733,"7EcjyccQPMpbjZ7hclsRMj",0.816,0.689,3,0.8458,1,0.043,0.677,1e-04,0.243,0.9,0.5058,0.0634,5,0.2095,6,0,0
"Look To Your Soul",358,"1bWBu90VwbW7PNrZdDII2j",0.376,0.419,4,0.6428,1,0.033,0.294,0,0.812,0.44,0.3994,0.1,4,0.2714,8,1,0
"All I Really Want To Do",195,"1MI0O2mwTpdwkZpfWz4J7o",0.452,0.574,9,0.7483,1,0.0321,0.111,0,0.0823,0.811,0.5667,0.0577,4,0.0833,7,1,0
"Carnival of the Animals, R. 125: The Swan",335,"0DxTEuqiERU7W4Cfy6IeLa",0.211,0.00756,7,0.2055,1,0.0455,0.994,0.89,0.0734,0.0391,0.5439,0.0956,4,0.0958,8,0,0
"I Had Too Much To Dream (Last Night)",649,"5YgCmkSdGukXqK3fJlX4pQ",0.341,0.714,2,0.747,0,0.0404,0.354,0,0.31,0.412,0.679,0.0915,4,0.269,8,1,0
"País Tropical",125,"4877bJ149OUJZHTiU5Jg8P",0.424,0.799,0,0.79,1,0.144,0.492,0,0.408,0.688,0.3808,0.1366,4,0.2345,9,0,0
"Time And The River",729,"7vu51HpremcwWKhBhVccDB",0.414,0.249,10,0.6258,1,0.0295,0.893,0,0.119,0.352,0.386,0.0675,4,0.2055,7,1,0
"Thank The Lord For The Night Time",148,"3lBEmzljJyCXx0aK94ALK7",0.342,0.899,9,0.8385,1,0.169,0.00989,3e-04,0.0503,0.847,0.8497,0.0938,4,0.1336,9,1,0
"Hush",846,"2WVv7qWC8CClLrdDDYC0eD",0.588,0.523,8,0.6754,1,0.233,0.608,0,0.123,0.578,0.4855,0.0791,4,0.2308,6,1,0
"Eu Vou Pro Crato",13,"5bzDWp1zaoikRZCqGU3jm3",0.658,0.565,10,0.7425,1,0.123,0.63,0,0.141,0.879,0.7443,0.0722,4,0.0773,7,0,0
"Tell Me Why",152,"1rkF1Cy7NlV8D8Uaa1AmeO",0.251,0.364,5,0.7036,1,0.0323,0.809,0,0.362,0.423,0.3672,0.0781,4,0.1179,7,1,0
"Can't Take My Eyes Off You",444,"6ft9PAgNOjmZ2kFVP7LGqb",0.575,0.764,4,0.7588,1,0.0746,0.566,0,0.0692,0.536,0.5696,0.1071,4,0.1141,11,1,0
"Baby I Need Your Loving",272,"3aCbwWCYCT3MJjZeUnlcp4",0.632,0.686,0,0.7875,0,0.0395,0.437,0,0.193,0.65,0.5585,0.084,4,0.155,10,1,0
"Every Day I Have To Cry",1445,"3zjDQSxu0WmlfLc2Yq4RdY",0.656,0.74,5,0.8145,0,0.0295,0.326,0,0.739,0.972,0.5806,0.0722,4,0.1509,6,1,0
"Ma jeunesse fout le camp - Remasterisé en 2016",76,"7cGbyrcVNgObGntx1gTXuZ",0.305,0.199,9,0.6236,0,0.0354,0.889,0,0.204,0.414,0.357,0.0971,4,0.1534,8,0,0
"Touch Me",73,"4BVE5tIIpYabZcYCbephNW",0.425,0.903,1,0.8159,1,0.0732,0.405,0.0128,0.117,0.769,0.5002,0.099,4,0.1503,7,1,0
"Pride And Joy",40,"7yvOPcquZRqoIxk14gkaMk",0.622,0.625,3,0.7332,1,0.0562,0.678,0,0.28,0.842,0.5492,0.0773,4,0.1008,10,1,0
"Hurt",359,"6mqfq8EdYoV07TXM2rgPgb",0.493,0.244,5,0.6718,1,0.0277,0.707,5e-04,0.121,0.222,0.4004,0.073,3,0.0793,8,1,0
"Try A Little Tenderness",1123,"1xKrmk59JTLhiTmp6RJDSJ",0.359,0.412,7,0.6398,1,0.0427,0.373,0,0.0617,0.363,0.445,0.1357,4,0.1022,11,1,0
"Do What You Gotta Do",570,"1WP7Snm91AFyvhWb3s8UB8",0.311,0.463,6,0.6858,1,0.0601,0.606,0,0.263,0.594,0.7332,0.1144,4,0.1555,10,1,0
"Where Or When",917,"1ZsHsqO3nrafksXkOBeUXG",0.449,0.395,8,0.7816,1,0.0277,0.722,0,0.183,0.393,0.5083,0.0805,3,0.1018,10,1,0
"Susan",282,"2Z8FsPTnN8s9Dtguvqspca",0.283,0.577,0,0.6421,1,0.0908,0.162,0,0.584,0.397,0.6102,0.0898,4,0.1417,9,1,0
"La poupée qui fait non",137,"245la2fLeLCOpBWDjgE8rj",0.502,0.597,9,0.7496,1,0.0299,0.725,0.0054,0.139,0.655,0.5739,0.1012,4,0.0803,14,0,0
"Até 2a-Feira",215,"7qo1KeUAVme1VEYxZhtK2V",0.641,0.514,1,0.7511,0,0.0402,0.775,0,0.12,0.913,0.3781,0.0713,4,0.2271,4,0,0
"Abba Zaba",139,"20xLBgnu4Z4S2feBXMccz0",0.707,0.663,2,0.7198,0,0.046,0.727,0.74,0.192,0.962,0.4368,0.0825,4,0.3651,5,0,0
"Sure 'Nuff 'n' Yes, I Do - Mono",139,"7bBI9bYuWpip6arxDtlHhx",0.615,0.74,5,0.7155,0,0.0636,0.292,1e-04,0.35,0.833,0.5457,0.0624,4,0.1934,6,0,0
"I've Got Dreams To Remember",221,"4Ym0HjYfgEaUgjI3WuDqMK",0.389,0.277,9,0.6359,1,0.0279,0.495,0,0.138,0.402,0.652,0.1025,3,0.0826,10,1,0
"Neon Rainbow",69,"1F898dzpPq7Erdd8pDgUad",0.56,0.339,0,0.6542,1,0.0338,0.771,6e-04,0.112,0.443,0.5376,0.0937,4,0.1852,7,1,0
"Que Triste Estoy",136,"6I7hcNDnlwxIiRE7NdmKWf",0.465,0.395,9,0.7891,1,0.0356,0.66,0,0.165,0.457,0.3975,0.085,4,0.0975,8,0,0
"Barquito de Papel",35,"38q0GWF4cwrs1L9yBZvZwZ",0.468,0.313,9,0.7199,1,0.0297,0.762,0,0.263,0.37,0.5179,0.0914,4,0.1373,8,0,0
"No Puedes Volver Atrás",53,"0rquz36AcgkXLuzr5kGenE",0.569,0.0531,3,0.5866,1,0.059,0.992,2e-04,0.107,0.392,0.484,0.0902,4,0.1721,10,0,0
"Samba De Uma Nota So (One Note Samba)",7,"6NqCv7RZcsO1FE1A9wui2t",0.688,0.263,0,0.5154,1,0.0336,0.43,0.0764,0.0932,0.533,0.6602,0.0643,4,0.1877,7,0,0
"Hier encore",52,"4ciRwt5dGHKKm8Et8r1xJ0",0.276,0.422,2,0.718,0,0.0502,0.814,0,0.321,0.43,0.2955,0.0699,4,0.1991,7,0,0
"Crying In The Rain",20,"3lWuagNhAzcqOikD5KnBku",0.61,0.378,2,0.7172,1,0.0279,0.622,0,0.144,0.48,0.447,0.0555,4,0.123,7,1,0
"Carlos Gardel",49,"1QjBaBdXZJ4S9SEfWZ3rIW",0.551,0.415,7,0.7186,1,0.0539,0.904,0,0.564,0.659,0.5595,0.0718,4,0.15,6,0,0
"Meu Nome E Gal",403,"31nfAAcvpMIgB5m1AsX9Lu",0.537,0.721,0,0.7121,1,0.111,0.25,1e-04,0.14,0.9,0.4116,0.1074,4,0.143,9,0,0
"Something About You",272,"7G3hL1HvxZ3Iz8J8KkkeAN",0.568,0.663,10,0.7152,1,0.0308,0.109,0,0.108,0.784,0.5997,0.0808,4,0.1125,12,1,0
"Set You Free This Time",195,"1M0f0Tz3zEAZ8tBKAlVGHF",0.626,0.476,2,0.6708,1,0.0266,0.707,0,0.0947,0.802,0.4535,0.0857,4,0.1001,9,1,0
"Shy Girl",489,"2WjI3iFrkA8c7jyQ7rhOMS",0.492,0.398,2,0.6771,1,0.0259,0.88,0,0.365,0.371,0.4678,0.0567,4,0.1382,6,1,0
"Sound-Off",1453,"4xHlxSvdAE6o91oeAvXOfS",0.583,0.831,1,0.7486,1,0.0359,0.569,0,0.0775,0.933,0.4503,0.0594,4,0.113,5,1,0
"Johnny Get Angry",780,"1eBR9MdLUnRJRoNa3cpC92",0.628,0.27,1,0.6075,1,0.0359,0.78,0,0.325,0.548,0.5827,0.0781,4,0.1907,7,1,0
"I Can't See Myself Leaving You",88,"0MsJNBcfNoIcf868I2MOHo",0.649,0.285,5,0.6361,1,0.0311,0.563,0,0.184,0.583,0.4468,0.0936,4,0.0962,11,1,0
"Tito Suena El Timbal",98,"4Q2r88QGOCmrehYb2CzC3n",0.6,0.948,0,0.7877,0,0.0736,0.794,0.0014,0.168,0.641,0.6008,0.0669,4,0.1387,6,0,0
"Memories Of You",77,"6eRDL0DFgQkZCkuFbJ6BfL",0.493,0.108,8,0.5217,1,0.0673,0.992,0.531,0.331,0.261,0.3409,0.1521,4,0.1573,13,0,0
"Bat Macumba",277,"1R0e4UjiRmtWIAoWJx334e",0.597,0.929,6,0.8597,1,0.207,0.103,0.0027,0.101,0.676,0.5615,0.0992,4,0.1018,8,0,0
"Gypsy Without A Song",690,"6o87dMa0Jr0snIepkUQIr1",0.652,0.308,0,0.5465,0,0.0382,0.782,0.752,0.1,0.475,0.5739,0.1663,4,0.162,15,0,0
"For a Few Dollars More: Chapel Shootout",6,"4L8lV3z7i3FB3lkyazw8xM",0.238,0.524,1,0.6601,1,0.0762,0.83,0.785,0.364,0.234,0.5926,0.0657,4,0.1139,7,0,0
"Harlem Nocturne",1263,"6GROMP4q49fsqQzs8s9mCw",0.357,0.321,11,0.5993,1,0.0397,0.801,0.626,0.113,0.47,0.7622,0.0699,4,0.1891,10,1,0
"La Ley De La Vida",136,"4mg9oUjQMGJryksOuzvnCr",0.401,0.594,5,0.7946,1,0.0549,0.641,0,0.619,0.905,0.7963,0.0896,3,0.0918,8,0,0
"Black Woman",1005,"0VHkZClwi6k79AhQx9avgX",0.169,0.725,2,0.6844,1,0.0623,0.0111,0,0.104,0.196,0.5268,0.1761,4,0.1986,11,0,0
"You Must Believe Me",168,"3UVwuwDtDu7ebH119q7y4a",0.761,0.538,4,0.7196,1,0.0455,0.829,0,0.235,0.96,0.5244,0.0748,4,0.0825,7,1,0
"Warm Fire",44,"0BNk2xPZB2fsu11ez91YR3",0.559,0.21,5,0.6768,1,0.0391,0.863,0.292,0.145,0.223,0.601,0.1431,4,0.1091,12,0,0
"Slaughter On Tenth Avenue",153,"2yS6Vq5ErsiCLKsgTfE7Nv",0.463,0.906,2,0.6507,1,0.0346,0.0371,0.868,0.907,0.897,0.7156,0.0659,4,0.2749,6,1,0
"Washington Square",1218,"2JwLfiU13mnYuiqcqriOLl",0.801,0.301,4,0.6565,0,0.0464,0.565,0.14,0.214,0.769,0.5516,0.0817,4,0.1581,8,1,0
"The Good Life",41,"4MVvSNPOUd2z70vkkNCbLr",0.182,0.261,10,0.6239,1,0.033,0.88,0,0.442,0.206,0.8086,0.0646,5,0.1481,6,1,0
"Runaround Sue",365,"1DndHckdH9m5rp6gYP086b",0.364,0.607,2,0.7083,1,0.125,0.451,0,0.251,0.598,0.3679,0.0874,4,0.0893,7,1,0
"Vou Recomeçar",403,"61dv1VL5ZPj1L9p3Ko9QEC",0.696,0.448,2,0.6305,1,0.0435,0.31,2e-04,0.0662,0.883,0.5192,0.108,4,0.1299,10,0,0
"I'm Into Something Good",71,"3z6m2FukK7Vd5xYrjOLDLR",0.589,0.456,0,0.7381,1,0.0295,0.67,0,0.262,0.736,0.6147,0.0762,4,0.2592,6,1,0
"Our Winter Love",1457,"66HiDLgn9SEfdfLPFHWxuZ",0.452,0.101,1,0.5196,1,0.0295,0.768,0.933,0.122,0.22,0.3514,0.0694,4,0.0701,9,1,0
"Chatterton",2,"4BGKK3ZNR8MoscFOn5MC7a",0.709,0.531,2,0.6937,1,0.03,0.141,0,0.13,0.641,0.4627,0.059,4,0.1792,6,0,0
"Raindrops",252,"6CqTD9nWwf8R1yPVkIVdF5",0.381,0.719,7,0.7553,1,0.0494,0.452,0,0.689,0.563,0.5248,0.0925,1,0.2118,8,1,0
